trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,pursuit_saccade_isLeft,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
25,0,25,0,None,None,None,None,101.58239139989018,102.08364719990641,101.58239139989018,102.60319259995595,102.08364719990641,102.5831857000012,102.5831857000012,103.76986979995854,1.0,-504889.364093,100.58100826996379,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
26,0,26,0,None,None,None,None,104.7866557999514,105.28760979999788,104.7866557999514,105.80582010000944,105.28760979999788,105.78878339985386,105.78878339985386,106.97241940000094,1.0,-504886.15782,103.78654626994394,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
27,0,27,0,None,None,None,None,107.98982559982687,108.49123259983025,107.98982559982687,109.02531699999236,108.49123259983025,109.00776019995101,109.00776019995101,110.19497209996916,1.0,-504882.956009,106.98909586998634,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
28,0,28,0,None,None,None,None,111.21095500001684,111.71106829983182,111.21095500001684,112.23017639992759,111.71106829983182,112.2116556998808,112.2116556998808,113.39647249993868,0.0,-504879.732569,110.21164856995456,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
29,0,29,0,None,None,None,None,114.41407189983875,114.91478389990516,114.41407189983875,115.43140330002643,114.91478389990516,115.41535779996775,115.41535779996775,116.59940989990719,0.0,-504876.53122,113.41314896992408,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
30,0,30,0,None,None,None,None,117.61788039980456,118.11643149983138,117.61788039980456,118.63575769984163,118.11643149983138,118.61932559986599,118.61932559986599,119.80283479997888,0.0,-504873.328067,116.61608636989259,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
31,0,31,0,None,None,None,None,120.81961919995956,121.32118029985577,120.81961919995956,121.83803129987791,121.32118029985577,121.82085569994524,121.82085569994524,123.00582690001465,0.0,-504870.125151,119.81951126996428,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
32,0,32,0,None,None,None,None,124.02271960000508,124.52323869988322,124.02271960000508,125.04210889991373,124.52323869988322,125.023830199847,125.023830199847,126.20913399988785,1.0,-504866.921995,123.02250337000005,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
33,0,33,0,None,None,None,None,127.2277455998119,127.74133999994956,127.2277455998119,128.25901209982112,127.74133999994956,128.24356659990735,128.24356659990735,129.42749089980498,1.0,-504863.718433,126.22581046987325,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
34,0,34,0,129.44763699988835,153.76829949999228,153.76829949999228,157.76597819989547,157.76597819989547,158.27277129981667,157.76597819989547,158.79008459998295,158.27277129981667,158.77244129986502,158.77244129986502,159.957764999941,0.0,-504860.50001,129.44416736979036,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
