trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,dots_stimulus.started,dots_stimulus.stopped,blackout.started,blackout.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,response.keys,response.rt,response.started,response.stopped,coh,dir,response,correct,pursuit_saccade_isLeft,congruent,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
340,0,340,0,None,None,None,None,1957.9581627000007,1958.969159799999,1958.969159799999,1959.2693609999988,1958.969159799999,1959.2693609999988,1957.9581627000007,1960.2880431000012,1959.2693609999988,1960.2708127000005,1960.2708127000005,1961.4224102000007,left,0.08316290000220761,1961.4224102000007,None,0.12,0.0,180,0,0.0,1,56397.024805,1956.9506047799996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
341,0,341,0,None,None,None,None,1962.5424709,1963.5417051999975,1963.5417051999975,1963.8425782999984,1963.5417051999975,1963.8425782999984,1962.5424709,1964.8587476999965,1963.8425782999984,1964.8424917999946,1964.8424917999946,1965.992901599995,right,0.12074790000042412,1965.992901599995,None,0.03,180.0,0,0,1.0,1,56401.610243,1961.5392980799998,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
342,0,342,0,None,None,None,None,1967.1651930999942,1968.1781058999986,1968.1781058999986,1968.4790260000009,1968.1781058999986,1968.4790260000009,1967.1651930999942,1969.497641599999,1968.4790260000009,1969.479126499995,1969.479126499995,1970.647821599996,left,0.07371670000429731,1970.647821599996,None,0.06,180.0,180,1,0.0,0,56406.232043,1966.1598726799975,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
343,0,343,0,None,None,None,None,1971.7716173999943,1972.7838211999988,1972.7838211999988,1973.0838437999992,1972.7838211999988,1973.0838437999992,1971.7716173999943,1974.100940999997,1973.0838437999992,1974.0856608999966,1974.0856608999966,1975.236308200001,right,0.165072700001474,1975.236308200001,None,0.48,0.0,0,1,1.0,0,56410.838038,1970.7659353800018,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
344,0,344,0,None,None,None,None,1976.4422235999955,1977.4535978999993,1977.4535978999993,1977.7541671,1977.4535978999993,1977.7541671,1976.4422235999955,1978.7728455999968,1977.7541671,1978.7556318999996,1978.7556318999996,1979.9075568999979,left,0.19022499999846332,1979.9075568999979,None,0.24,180.0,180,1,1.0,1,56415.50883,1975.4369824799987,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
345,0,345,0,None,None,None,None,1981.1462284000008,1982.1592078999965,1982.1592078999965,1982.4598346999992,1982.1592078999965,1982.4598346999992,1981.1462284000008,1983.4784803000002,1982.4598346999992,1983.4602019999948,1983.4602019999948,1984.6124443000008,left,0.08488669999496778,1984.6124443000008,None,0.03,180.0,180,1,1.0,1,56420.213121,1980.1402153799982,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
346,0,346,0,None,None,None,None,1985.7515682999947,1986.7642283999958,1986.7642283999958,1987.064441399998,1986.7642283999958,1987.064441399998,1985.7515682999947,1988.082211199995,1987.064441399998,1988.0658576999995,1988.0658576999995,1989.215818699995,right,0.1697174000000814,1989.215818699995,None,0.06,0.0,0,1,1.0,0,56424.818302,1984.7461731799967,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
347,0,347,0,None,None,None,None,1990.4382629999964,1991.4521834999978,1991.4521834999978,1991.752417699994,1991.4521834999978,1991.752417699994,1990.4382629999964,1992.7695449999956,1991.752417699994,1992.7539685999946,1992.7539685999946,1993.9044118999955,left,0.12129309999727411,1993.9044118999955,None,0.48,180.0,180,1,1.0,1,56429.506211,1989.434367879997,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
348,0,348,0,None,None,None,None,1995.0765983999954,1996.0901720999973,1996.0901720999973,1996.3900877999986,1996.0901720999973,1996.3900877999986,1995.0765983999954,1997.4084442999956,1996.3900877999986,1997.3907261999993,1997.3907261999993,1998.542821899995,left,0.0025458000018261373,1998.542821899995,None,0.24,180.0,180,1,0.0,0,56434.144006,1994.0721043799977,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
349,0,349,0,None,None,None,None,1999.5825160999957,2000.5953296999942,2000.5953296999942,2000.8954104000004,2000.5953296999942,2000.8954104000004,1999.5825160999957,2001.9120040999987,2000.8954104000004,2001.8962994999965,2001.8962994999965,2003.046531,right,4.034868100003223,2003.046531,None,0.12,0.0,0,1,0.0,1,56438.650464,1998.5764098799964,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
350,0,350,0,None,None,None,None,2008.1231744999968,2009.1369173999992,2009.1369173999992,2009.4377686999942,2009.1369173999992,2009.4377686999942,2008.1231744999968,2010.455162899998,2009.4377686999942,2010.437778200001,2010.437778200001,2011.6047593999974,right,0.08476659999723779,2011.6047593999974,None,0.06,0.0,0,1,0.0,1,56447.190332,2007.1181076799958,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
351,0,351,0,None,None,None,None,2012.7288543999966,2013.741404399996,2013.741404399996,2014.0414533000003,2013.741404399996,2014.0414533000003,2012.7288543999966,2015.0586000999974,2014.0414533000003,2015.042734499999,2015.042734499999,2016.1927485999986,left,0.06459909999830415,2016.1927485999986,None,0.24,180.0,180,1,0.0,0,56451.795349,2011.7234343799983,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
352,0,352,0,None,None,None,None,2017.2968772999957,2018.3121733999942,2018.3121733999942,2018.6122102000008,2018.3121733999942,2018.6122102000008,2017.2968772999957,2019.6309241999988,2018.6122102000008,2019.6136856999947,2019.6136856999947,2020.7810508999974,right,0.15633600000001024,2020.7810508999974,None,0.48,0.0,0,1,0.0,1,56456.364905,2016.2932558799994,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
353,0,353,0,None,None,None,None,2021.9864540999988,2023.0005748999974,2023.0005748999974,2023.300288499995,2023.0005748999974,2023.300288499995,2021.9864540999988,2024.3183629999985,2023.300288499995,2024.301137399998,2024.301137399998,2025.4702500999992,right,0.15538229999947362,2025.4702500999992,None,0.03,0.0,0,1,1.0,0,56461.053339,2020.981349779996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
354,0,354,0,None,None,None,None,2026.6745601000002,2027.6877203999975,2027.6877203999975,2027.9879275999992,2027.6877203999975,2027.9879275999992,2026.6745601000002,2029.0067752999967,2027.9879275999992,2028.9888032999952,2028.9888032999952,2030.1402261999974,left,0.16522190000250703,2030.1402261999974,None,0.12,180.0,180,1,1.0,1,56465.74273,2025.6702893800002,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
355,0,355,0,None,None,None,None,2031.3473169999997,2032.3598000999991,2032.3598000999991,2032.660124599999,2032.3598000999991,2032.660124599999,2031.3473169999997,2033.6783942999973,2032.660124599999,2033.661084499996,2033.661084499996,2034.8290959000005,right,0.18064350000349805,2034.8290959000005,None,0.48,0.0,0,1,1.0,0,56470.413706,2030.342310979996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
356,0,356,0,None,None,None,None,2036.0513898999998,2037.063590400001,2037.063590400001,2037.3653759000008,2037.063590400001,2037.3653759000008,2036.0513898999998,2038.3828832,2037.3653759000008,2038.366336399995,2038.366336399995,2039.5167316000006,right,0.24479920000158018,2039.5167316000006,None,0.03,0.0,0,1,0.0,1,56475.118349,2035.046356179996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
357,0,357,0,None,None,None,None,2040.8058990999998,2041.8184484999947,2041.8184484999947,2042.1201731999972,2041.8184484999947,2042.1201731999972,2040.8058990999998,2043.136622099999,2042.1201731999972,2043.1208367,2043.1208367,2044.2711095999985,right,0.242424399999436,2044.2711095999985,None,0.24,0.0,0,1,0.0,1,56479.873393,2039.800641480001,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
358,0,358,0,None,None,None,None,2045.5594248999987,2046.5733125999977,2046.5733125999977,2046.8744626999978,2046.5733125999977,2046.8744626999978,2045.5594248999987,2047.8914761999986,2046.8744626999978,2047.8757562999963,2047.8757562999963,2049.026795400001,left,0.19957350000186125,2049.026795400001,None,0.06,180.0,180,1,1.0,1,56484.627466,2044.554888579999,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
359,0,359,0,None,None,None,None,2050.2634003999992,2051.2780465999967,2051.2780465999967,2051.5780154999957,2051.2780465999967,2051.5780154999957,2050.2634003999992,2052.597245899997,2051.5780154999957,2052.578876200001,2052.578876200001,2053.7307535,right,0.2627844999951776,2053.7307535,None,0.12,0.0,0,1,0.0,1,56489.331007,2049.260011379997,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
360,0,360,0,2054.0377859,2097.4580098000006,2097.4580098000006,2101.4561326999974,2101.4561326999974,2102.463136499995,2102.463136499995,2102.7633811999985,2102.463136499995,2102.7633811999985,2101.4561326999974,2103.7820896999983,2102.7633811999985,2103.7651899999983,2103.7651899999983,2104.916188299998,right,0.09355050000158371,2104.916188299998,None,0.06,0.0,0,1,1.0,0,56494.104882,2054.031723680001,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
361,0,361,0,None,None,None,None,2106.055415799994,2107.0670544999957,2107.0670544999957,2107.3688459999976,2107.0670544999957,2107.3688459999976,2106.055415799994,2108.385010099999,2107.3688459999976,2108.369311399998,2108.369311399998,2109.519429699998,right,0.07428459999937331,2109.519429699998,None,0.03,180.0,0,0,1.0,1,56545.122475,2105.0498137799996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
362,0,362,0,None,None,None,None,2110.641761699997,2111.656126099995,2111.656126099995,2111.956474599996,2111.656126099995,2111.956474599996,2110.641761699997,2112.973512299999,2111.956474599996,2112.9582691999967,2112.9582691999967,2114.107161199994,right,0.18248119999771006,2114.107161199994,None,0.12,0.0,0,1,1.0,0,56549.708929,2109.637643979998,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
363,0,363,0,None,None,None,None,2115.3320408,2116.343750299995,2116.343750299995,2116.6438733999967,2116.343750299995,2116.6438733999967,2115.3320408,2117.6612767999977,2116.6438733999967,2117.6458358999953,2117.6458358999953,2118.7952832999945,right,0.03817450000497047,2118.7952832999945,None,0.48,0.0,0,1,0.0,1,56554.398804,2114.326266779998,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
364,0,364,0,None,None,None,None,2119.8843460999997,2120.898145299994,2120.898145299994,2121.1988455999963,2120.898145299994,2121.1988455999963,2119.8843460999997,2122.215121000001,2121.1988455999963,2122.1999623999945,2122.1999623999945,2123.351025899996,right,0.18652450000081444,2123.351025899996,None,0.24,0.0,0,1,0.0,1,56558.951112,2118.879126979996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
365,0,365,0,None,None,None,None,2124.5890736,2125.601731499999,2125.601731499999,2125.9022779000006,2125.601731499999,2125.9022779000006,2124.5890736,2126.9206911,2125.9022779000006,2126.904241899996,2126.904241899996,2128.0552208999943,left,0.05087749999802327,2128.0552208999943,None,0.06,0.0,180,0,0.0,1,56563.655459,2123.5841535799964,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
366,0,366,0,None,None,None,None,2129.1444994999983,2130.1568555999984,2130.1568555999984,2130.4580018999986,2130.1568555999984,2130.4580018999986,2129.1444994999983,2131.475346200001,2130.4580018999986,2131.458587699999,2131.458587699999,2132.609037999995,right,0.14479019999998854,2132.609037999995,None,0.48,0.0,0,1,0.0,1,56568.212287,2128.13963368,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
367,0,367,0,None,None,None,None,2133.7988613999987,2134.8119851999945,2134.8119851999945,2135.1130406999946,2134.8119851999945,2135.1130406999946,2133.7988613999987,2136.1297313999967,2135.1130406999946,2136.1142021999985,2136.1142021999985,2137.2636828999966,left,0.0500638000012259,2137.2636828999966,None,0.24,180.0,180,1,1.0,1,56572.866212,2132.79413408,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
368,0,368,0,None,None,None,None,2138.352340999998,2139.3673615000007,2139.3673615000007,2139.6673091999983,2139.3673615000007,2139.6673091999983,2138.352340999998,2140.684113700001,2139.6673091999983,2140.6683572999973,2140.6683572999973,2141.8185763,left,0.06298149999929592,2141.8185763,None,0.12,180.0,180,1,1.0,1,56577.420086,2137.3485175799988,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
369,0,369,0,None,None,None,None,2142.923939499997,2143.9377523000003,2143.9377523000003,2144.236905699996,2143.9377523000003,2144.236905699996,2142.923939499997,2145.255941299998,2144.236905699996,2145.2386348,2145.2386348,2146.3902870999955,left,0.0753718000050867,2146.3902870999955,None,0.03,0.0,180,0,1.0,0,56581.991331,2141.9202420799966,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
370,0,370,0,None,None,None,None,2147.5128119,2148.524987099998,2148.524987099998,2148.8254114999945,2148.524987099998,2148.8254114999945,2147.5128119,2149.8438791999943,2148.8254114999945,2149.826599699998,2149.826599699998,2150.9781621,right,0.14387920000444865,2150.9781621,None,0.06,180.0,0,0,0.0,0,56586.579976,2146.508375180002,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
371,0,371,0,None,None,None,None,2152.166412300001,2153.1803138999967,2153.1803138999967,2153.480265099999,2153.1803138999967,2153.480265099999,2152.166412300001,2154.498681199999,2153.480265099999,2154.4821580999997,2154.4821580999997,2155.632251199997,right,0.12104510000062874,2155.632251199997,None,0.03,0.0,0,1,0.0,1,56591.234245,2151.1625523800003,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
372,0,372,0,None,None,None,None,2156.8045216999963,2157.8179182999957,2157.8179182999957,2158.1185801999964,2157.8179182999957,2158.1185801999964,2156.8045216999963,2159.1368465999985,2158.1185801999964,2159.119886799999,2159.119886799999,2160.2869102999975,right,0.1148968000052264,2160.2869102999975,None,0.12,0.0,0,1,0.0,1,56595.871966,2155.80030018,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
373,0,373,0,None,None,None,None,2161.4420709999977,2162.456860499995,2162.456860499995,2162.7570542999965,2162.456860499995,2162.7570542999965,2161.4420709999977,2163.774831499999,2162.7570542999965,2163.758527099999,2163.758527099999,2164.9079996,left,0.14962210000521736,2164.9079996,None,0.48,180.0,180,1,0.0,0,56600.509373,2160.4379600799994,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
374,0,374,0,None,None,None,None,2166.097963100001,2167.110903599998,2167.110903599998,2167.411853699996,2167.110903599998,2167.411853699996,2166.097963100001,2168.428624399996,2167.411853699996,2168.4129000999965,2168.4129000999965,2169.5630691999977,right,0.022356200002832338,2169.5630691999977,None,0.24,0.0,0,1,0.0,1,56605.16404,2165.092492779998,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
375,0,375,0,None,None,None,None,2170.6355635,2171.648281099995,2171.648281099995,2171.9492515999955,2171.648281099995,2171.9492515999955,2170.6355635,2172.9665253999992,2171.9492515999955,2172.9506317999985,2172.9506317999985,2174.101541099997,right,0.15587219999724766,2174.101541099997,None,0.03,0.0,0,1,0.0,1,56609.702747,2169.6315453800025,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
376,0,376,0,None,None,None,None,2175.305925499997,2176.320979999997,2176.320979999997,2176.621148799997,2176.320979999997,2176.621148799997,2175.305925499997,2177.638414199995,2176.621148799997,2177.621189199999,2177.621189199999,2178.789496899997,left,0.028117900001234375,2178.789496899997,None,0.12,180.0,180,1,1.0,1,56614.373267,2174.3007967799977,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
377,0,377,0,None,None,None,None,2179.861919199997,2180.8748045999964,2180.8748045999964,2181.175070199999,2180.8748045999964,2181.175070199999,2179.861919199997,2182.1931908999977,2181.175070199999,2182.1760529999956,2182.1760529999956,2183.3266245999985,right,0.2668699999994715,2183.3266245999985,None,0.06,0.0,0,1,0.0,1,56618.928661,2178.856223779997,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
378,0,378,0,None,None,None,None,2184.6325197999977,2185.6466842999944,2185.6466842999944,2185.946508000001,2185.6466842999944,2185.946508000001,2184.6325197999977,2186.9638615000003,2185.946508000001,2186.948560500001,2186.948560500001,2188.098228499999,right,0.09511539999948582,2188.098228499999,None,0.48,0.0,0,1,0.0,1,56623.700613,2183.628395079996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
379,0,379,0,None,None,None,None,2189.236438699998,2190.249627899997,2190.249627899997,2190.550643499999,2190.249627899997,2190.550643499999,2189.236438699998,2191.568912799994,2190.550643499999,2191.5516330999963,2191.5516330999963,2192.702728299999,right,0.1146701999969082,2192.702728299999,None,0.24,0.0,0,1,0.0,1,56628.302705,2188.2317664799966,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
380,0,380,0,None,None,None,None,2193.8593235999942,2194.871190400001,2194.871190400001,2195.1718713999944,2194.871190400001,2195.1718713999944,2193.8593235999942,2196.1905887999965,2195.1718713999944,2196.172953000001,2196.172953000001,2197.3251553999944,right,0.13270409999677213,2197.3251553999944,None,0.12,0.0,0,1,0.0,1,56632.92613,2192.8541818799977,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
381,0,381,0,None,None,None,None,2198.496674999995,2199.5104615999953,2199.5104615999953,2199.811559499998,2199.5104615999953,2199.811559499998,2198.496674999995,2200.828279299996,2199.811559499998,2200.8126258999982,2200.8126258999982,2201.9628868,left,0.11045690000173636,2201.9628868,None,0.06,0.0,180,0,0.0,1,56637.563425,2197.4919363799972,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
382,0,382,0,None,None,None,None,2203.1190164,2204.132132999999,2204.132132999999,2204.4310786999995,2204.132132999999,2204.4310786999995,2203.1190164,2205.4505584,2204.4310786999995,2205.433062600001,2205.433062600001,2206.584405900001,right,0.05707440000696806,2206.584405900001,None,0.24,180.0,0,0,1.0,1,56642.18509,2202.1130358799974,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
383,0,383,0,None,None,None,None,2207.688331599995,2208.7024235999997,2208.7024235999997,2209.002531499995,2208.7024235999997,2209.002531499995,2207.688331599995,2210.0196799999976,2209.002531499995,2210.0039241999984,2210.0039241999984,2211.1545278999984,right,0.2631156999996165,2211.1545278999984,None,0.03,0.0,0,1,1.0,0,56646.755251,2206.68417238,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
384,0,384,0,None,None,None,None,2212.4602237,2213.474523099998,2213.474523099998,2213.7746555999984,2213.474523099998,2213.7746555999984,2212.4602237,2214.792642499997,2213.7746555999984,2214.7746690999993,2214.7746690999993,2215.926419299998,right,0.21120730000257026,2215.926419299998,None,0.48,0.0,0,1,1.0,0,56651.526788,2211.454872679996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
385,0,385,0,None,None,None,None,2217.181861500001,2218.194846899998,2218.194846899998,2218.4951550999976,2218.194846899998,2218.4951550999976,2217.181861500001,2219.514037699999,2218.4951550999976,2219.496012699994,2219.496012699994,2220.6477887,right,0.06625779999740189,2220.6477887,None,0.03,180.0,0,0,0.0,0,56656.248361,2216.1765630799973,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
386,0,386,0,None,None,None,None,2221.7529680000007,2222.767672599999,2222.767672599999,2223.0829711999977,2222.767672599999,2223.0829711999977,2221.7529680000007,2224.100458699999,2223.0829711999977,2224.0850107000006,2224.0850107000006,2225.235859499997,right,0.25352959999872837,2225.235859499997,None,0.24,0.0,0,1,1.0,0,56660.819664,2220.7481419799997,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
387,0,387,0,None,None,None,None,2226.5426260999957,2227.5552724999943,2227.5552724999943,2227.855693199999,2227.5552724999943,2227.855693199999,2226.5426260999957,2228.873284999994,2227.855693199999,2228.8562195999984,2228.8562195999984,2230.0233771999992,right,0.17019570000411477,2230.0233771999992,None,0.12,0.0,0,1,1.0,0,56665.608989,2225.536258780002,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
388,0,388,0,None,None,None,None,2231.245835900001,2232.2601691999953,2232.2601691999953,2232.5598523999943,2232.2601691999953,2232.5598523999943,2231.245835900001,2233.5775384999943,2232.5598523999943,2233.560884599996,2233.560884599996,2234.711529399996,left,0.05796299999929033,2234.711529399996,None,0.06,0.0,180,0,0.0,1,56670.313155,2230.2414710799976,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
389,0,389,0,None,None,None,None,2235.8161808000004,2236.830976199999,2236.830976199999,2237.1310492999983,2236.830976199999,2237.1310492999983,2235.8161808000004,2238.1486611,2237.1310492999983,2238.1315872999985,2238.1315872999985,2239.283902899995,right,0.2777209000050789,2239.283902899995,None,0.48,0.0,0,1,1.0,0,56674.882975,2234.811998180002,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
390,0,390,0,None,None,None,None,2240.604083399994,2241.618347399999,2241.618347399999,2241.9185097999944,2241.618347399999,2241.9185097999944,2240.604083399994,2242.936729699999,2241.9185097999944,2242.920577099998,2242.920577099998,2244.0717589999986,left,0.16177230000175769,2244.0717589999986,None,0.48,180.0,180,1,1.0,1,56679.671194,2239.600202079998,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
391,0,391,0,None,None,None,None,2245.278406899997,2246.290639300001,2246.290639300001,2246.5908547,2246.290639300001,2246.5908547,2245.278406899997,2247.608710499997,2246.5908547,2247.5919837999973,2247.5919837999973,2248.743430499999,left,0.11492010000074515,2248.743430499999,None,0.12,180.0,180,1,1.0,1,56684.34457,2244.272389279996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
392,0,392,0,None,None,None,None,2249.898917499995,2250.9115951999993,2250.9115951999993,2251.2135655999955,2250.9115951999993,2251.2135655999955,2249.898917499995,2252.2300723999942,2251.2135655999955,2252.2128446999996,2252.2128446999996,2253.364505999998,right,0.04510350000055041,2253.364505999998,None,0.06,180.0,0,0,0.0,0,56688.965223,2248.892557780001,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
393,0,393,0,None,None,None,None,2254.4509308999986,2255.466362299994,2255.466362299994,2255.765787999997,2255.466362299994,2255.765787999997,2254.4509308999986,2256.784231599995,2255.765787999997,2256.767648699999,2256.767648699999,2257.9346067000006,right,0.13100719999783905,2257.9346067000006,None,0.24,0.0,0,1,0.0,1,56693.519214,2253.4472943799965,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
394,0,394,0,None,None,None,None,2259.106902200001,2260.1207658999992,2260.1207658999992,2260.420395699999,2260.1207658999992,2260.420395699999,2259.106902200001,2261.439254500001,2260.420395699999,2261.421182099999,2261.421182099999,2262.573630699997,right,0.2519098000047961,2262.573630699997,None,0.03,0.0,0,1,0.0,1,56698.174013,2258.10157068,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
395,0,395,0,None,None,None,None,2263.879364499997,2264.8926489000005,2264.8926489000005,2265.1927922999967,2264.8926489000005,2265.1927922999967,2263.879364499997,2266.209206499996,2265.1927922999967,2266.1941855999976,2266.1941855999976,2267.3447870999953,right,0.29685369999788236,2267.3447870999953,None,0.24,0.0,0,1,0.0,1,56702.946182,2262.8743479800005,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
396,0,396,0,None,None,None,None,2268.684161199999,2269.6970053999976,2269.6970053999976,2269.9968777999966,2269.6970053999976,2269.9968777999966,2268.684161199999,2271.0150226999976,2269.9968777999966,2270.998933199997,2270.998933199997,2272.1496425000005,left,0.2040657999968971,2272.1496425000005,None,0.48,180.0,180,1,0.0,0,56707.751215,2267.679389379996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
397,0,397,0,None,None,None,None,2273.4051353999967,2274.4194231,2274.4194231,2274.7194257999945,2274.4194231,2274.7194257999945,2273.4051353999967,2275.7366158000004,2274.7194257999945,2275.7206507999945,2275.7206507999945,2276.8704520999963,right,0.1712513999955263,2276.8704520999963,None,0.06,180.0,0,0,1.0,1,56712.472442,2272.400183279996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
398,0,398,0,None,None,None,None,2278.0935011999973,2279.1063686999987,2279.1063686999987,2279.406818700001,2279.1063686999987,2279.406818700001,2278.0935011999973,2280.4237872999947,2279.406818700001,2280.4085180999973,2280.4085180999973,2281.5583690999993,right,0.20301479999761796,2281.5583690999993,None,0.03,180.0,0,0,1.0,1,56717.159962,2277.0882058800025,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
399,0,399,0,None,None,None,None,2282.8148879,2283.828128299996,2283.828128299996,2284.128555199997,2283.828128299996,2284.128555199997,2282.8148879,2285.144856699997,2284.128555199997,2285.1291225999958,2285.1291225999958,2286.2805825999967,left,0.2501674999948591,2286.2805825999967,None,0.12,180.0,180,1,1.0,1,56721.882291,2281.810330379999,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
400,0,400,0,None,None,None,None,2287.569749299997,2288.5829879999947,2288.5829879999947,2288.8833013999974,2288.5829879999947,2288.8833013999974,2287.569749299997,2289.900023299997,2288.8833013999974,2289.8844380999944,2289.8844380999944,2291.0346696999986,left,0.06289589999505552,2291.0346696999986,None,0.24,180.0,180,1,1.0,1,56726.637177,2286.5647578799953,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
401,0,401,0,None,None,None,None,2292.1396000999957,2293.1532067000007,2293.1532067000007,2293.4543988000005,2293.1532067000007,2293.4543988000005,2292.1396000999957,2294.472595399995,2293.4543988000005,2294.4560749999946,2294.4560749999946,2295.606859599997,right,0.1147043000019039,2295.606859599997,None,0.03,0.0,0,1,0.0,1,56731.207233,2291.1358558799957,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
402,0,402,0,None,None,None,None,2296.763739899994,2297.774876399999,2297.774876399999,2298.075789499999,2297.774876399999,2298.075789499999,2296.763739899994,2299.0928735999987,2298.075789499999,2299.0768287999963,2299.0768287999963,2300.226832499997,right,0.23063320000073873,2300.226832499997,None,0.12,0.0,0,1,0.0,1,56735.830183,2295.7575862799977,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
